"","STABBR","AWLEVEL","CIPCODE","totalawards","statetotals","comp_high_any","stem_high_any"
"19898","IN",5,51.1501,10,44073,0,0
"19899","IN",5,51.1502,19,44073,0,0
"19900","IN",5,51.1504,12,44073,NA,0
"19901","IN",5,51.1509,1,44073,0,1
"19902","IN",5,51.2001,18,44073,0,1
"19903","IN",5,51.2211,19,44073,0,0
"19904","IN",5,51.2299,82,44073,NA,0
"19905","IN",5,51.2301,5,44073,0,1
"19906","IN",5,51.2305,10,44073,0,1
"19907","IN",5,51.2306,30,44073,0,0
"19908","IN",5,51.2308,2,44073,0,1
"19909","IN",5,51.2309,3,44073,0,0
"19910","IN",5,51.3101,16,44073,0,0
"19911","IN",5,51.3801,2742,44073,0,1
"19912","IN",5,51.3899,17,44073,0,1
"19913","IN",5,51.9999,109,44073,NA,0
"19914","IN",5,52.0101,2422,44073,0,0
"19915","IN",5,52.0201,3030,44073,0,0
"19916","IN",5,52.0204,2,44073,0,0
"19917","IN",5,52.0205,399,44073,0,1
"19918","IN",5,52.0206,51,44073,0,0
"19919","IN",5,52.0208,29,44073,0,0
"19920","IN",5,52.0213,58,44073,0,0
"19921","IN",5,52.0299,138,44073,NA,0
"19922","IN",5,52.0301,1078,44073,0,0
"19923","IN",5,52.0302,14,44073,0,0
"19924","IN",5,52.0305,61,44073,0,1
"19925","IN",5,52.0407,2,44073,0,0
"19926","IN",5,52.0601,32,44073,0,1
"19927","IN",5,52.0701,11,44073,0,0
"19928","IN",5,52.0799,5,44073,NA,0
"19929","IN",5,52.0801,510,44073,0,1
"19930","IN",5,52.0803,35,44073,0,0
"19931","IN",5,52.0809,0,44073,NA,0
"19932","IN",5,52.0901,0,44073,0,0
"19933","IN",5,52.0903,80,44073,0,0
"19934","IN",5,52.0904,175,44073,0,0
"19935","IN",5,52.0909,0,44073,0,0
"19936","IN",5,52.1001,208,44073,0,0
"19937","IN",5,52.1002,1,44073,0,0
"19938","IN",5,52.1003,51,44073,0,0
"19939","IN",5,52.1004,11,44073,0,0
"19940","IN",5,52.1099,3,44073,0,0
"19941","IN",5,52.1101,51,44073,0,0
"19942","IN",5,52.1201,199,44073,NA,1
"19943","IN",5,52.1299,1,44073,NA,1
"19944","IN",5,52.1301,23,44073,0,1
"19945","IN",5,52.1304,31,44073,0,1
"19946","IN",5,52.1399,6,44073,NA,1
"19947","IN",5,52.1401,557,44073,0,0
"19948","IN",5,52.1499,0,44073,0,0
"19949","IN",5,52.1701,10,44073,0,0
"19950","IN",5,52.1804,2,44073,0,0
"19951","IN",5,52.1904,0,44073,0,0
"19952","IN",5,52.2001,28,44073,0,1
"19953","IN",5,52.9999,83,44073,NA,0
"19954","IN",5,54.0101,746,44073,0,0
"19955","IN",5,54.0199,3,44073,0,0
"19956","IN",5,99,44073,44073,NA,NA
"19957","IN",6,11.0101,1,345,1,1
"19958","IN",6,13.0101,13,345,0,0
"19959","IN",6,13.1001,70,345,NA,0
"19960","IN",6,13.1099,4,345,0,0
"19961","IN",6,13.1202,36,345,0,0
"19962","IN",6,13.1205,90,345,0,0
"19963","IN",6,13.1401,24,345,0,0
"19964","IN",6,15.1306,1,345,0,1
"19965","IN",6,16.0101,0,345,0,0
"19966","IN",6,19.0708,0,345,0,0
"19967","IN",6,22,0,345,0,0
"19968","IN",6,23.0101,0,345,0,0
"19969","IN",6,26.0101,5,345,0,1
"19970","IN",6,27.0101,3,345,0,1
"19971","IN",6,30.0601,0,345,NA,0
"19972","IN",6,39.0601,1,345,0,0
"19973","IN",6,39.0699,0,345,0,0
"19974","IN",6,39.9999,9,345,NA,0
"19975","IN",6,42.2803,0,345,0,0
"19976","IN",6,44.0401,10,345,0,0
"19977","IN",6,45.1001,0,345,0,0
"19978","IN",6,50.0912,2,345,0,0
"19979","IN",6,51.0702,3,345,0,0
"19980","IN",6,51.1501,0,345,0,0
"19981","IN",6,51.3805,0,345,0,1
"19982","IN",6,51.3999,0,345,0,0
"19983","IN",6,52.0101,33,345,0,0
"19984","IN",6,52.0202,1,345,0,0
"19985","IN",6,52.0301,26,345,0,0
"19986","IN",6,52.1001,4,345,0,0
"19987","IN",6,52.1003,0,345,0,0
"19988","IN",6,52.1299,2,345,NA,1
"19989","IN",6,52.1301,7,345,0,1
"19990","IN",6,54.0101,0,345,0,0
"19991","IN",6,99,345,345,NA,NA
"19992","IN",7,1.0103,33,13676,0,1
"19993","IN",7,1.0199,8,13676,0,1
"19994","IN",7,1.0901,10,13676,0,1
"19995","IN",7,1.1001,6,13676,0,1
"19996","IN",7,1.1102,9,13676,0,1
"19997","IN",7,1.1103,2,13676,NA,1
"19998","IN",7,3.0101,6,13676,NA,1
"19999","IN",7,3.0104,64,13676,0,1
"20000","IN",7,3.0501,11,13676,0,1
"20001","IN",7,4.0201,63,13676,1,1
"20002","IN",7,4.0301,13,13676,0,1
"20003","IN",7,4.0601,4,13676,1,1
"20004","IN",7,5.0104,3,13676,0,0
"20005","IN",7,5.0107,1,13676,0,0
"20006","IN",7,5.011,7,13676,0,0
"20007","IN",7,5.0114,3,13676,0,0
"20008","IN",7,5.012,6,13676,0,0
"20009","IN",7,5.0123,10,13676,0,0
"20010","IN",7,5.0201,6,13676,0,0
"20011","IN",7,5.0207,1,13676,0,0
"20012","IN",7,9.0101,48,13676,0,0
"20013","IN",7,9.0401,36,13676,0,0
"20014","IN",7,9.0701,10,13676,0,0
"20015","IN",7,9.0702,4,13676,0,0
"20016","IN",7,9.0902,20,13676,0,0
"20017","IN",7,9.9999,11,13676,0,0
"20018","IN",7,10.9999,47,13676,NA,0
"20019","IN",7,11.0101,119,13676,1,1
"20020","IN",7,11.0103,3,13676,1,1
"20021","IN",7,11.0301,6,13676,1,1
"20022","IN",7,11.0803,6,13676,1,1
"20023","IN",7,11.0901,1,13676,1,1
"20024","IN",7,11.1003,2,13676,1,1
"20025","IN",7,13.0101,216,13676,0,0
"20026","IN",7,13.0301,620,13676,1,1
"20027","IN",7,13.0401,307,13676,0,0
"20028","IN",7,13.0403,11,13676,0,0
"20029","IN",7,13.0406,19,13676,0,0
"20030","IN",7,13.0408,0,13676,0,0
"20031","IN",7,13.0411,15,13676,NA,0
"20032","IN",7,13.0501,38,13676,1,1
"20033","IN",7,13.0701,8,13676,NA,0
"20034","IN",7,13.0901,2,13676,NA,0
"20035","IN",7,13.1001,119,13676,NA,0
"20036","IN",7,13.1007,0,13676,0,0
"20037","IN",7,13.1101,170,13676,0,0
"20038","IN",7,13.1102,87,13676,0,0
"20039","IN",7,13.1201,38,13676,0,0
"20040","IN",7,13.1202,361,13676,0,0
"20041","IN",7,13.1203,2,13676,0,0
"20042","IN",7,13.1205,222,13676,0,0
"20043","IN",7,13.1206,197,13676,0,0
"20044","IN",7,13.1209,0,13676,0,0
"20045","IN",7,13.121,1,13676,0,0
"20046","IN",7,13.1299,19,13676,NA,0
"20047","IN",7,13.1302,15,13676,0,0
"20048","IN",7,13.1303,3,13676,0,0
"20049","IN",7,13.1307,26,13676,0,0
"20050","IN",7,13.1309,100,13676,0,0
"20051","IN",7,13.1312,18,13676,0,0
"20052","IN",7,13.1314,187,13676,0,0
"20053","IN",7,13.1315,1,13676,0,0
"20054","IN",7,13.1318,1,13676,0,0
"20055","IN",7,13.132,3,13676,0,0
"20056","IN",7,13.1331,66,13676,0,0
"20057","IN",7,13.1401,31,13676,0,0
"20058","IN",7,14.0101,9,13676,1,1
"20059","IN",7,14.0201,78,13676,1,1
"20060","IN",7,14.0301,12,13676,1,1
"20061","IN",7,14.0501,22,13676,1,1
"20062","IN",7,14.0701,21,13676,1,1
"20063","IN",7,14.0801,61,13676,1,1
"20064","IN",7,14.0901,9,13676,1,1
"20065","IN",7,14.1001,122,13676,1,1
"20066","IN",7,14.1401,0,13676,0,1
"20067","IN",7,14.1801,3,13676,1,1
"20068","IN",7,14.1901,100,13676,1,1
"20069","IN",7,14.2301,6,13676,1,1
"20070","IN",7,14.2701,4,13676,1,1
"20071","IN",7,14.3501,22,13676,0,1
"20072","IN",7,14.9999,101,13676,1,1
"20073","IN",7,15,2,13676,NA,1
"20074","IN",7,15.0303,25,13676,1,1
"20075","IN",7,15.0612,5,13676,0,1
"20076","IN",7,15.1501,79,13676,0,1
"20077","IN",7,16.0101,18,13676,0,0
"20078","IN",7,16.0102,18,13676,0,0
"20079","IN",7,16.0104,3,13676,0,0
"20080","IN",7,16.0199,1,13676,0,1
"20081","IN",7,16.0301,1,13676,0,0
"20082","IN",7,16.0302,4,13676,NA,0
"20083","IN",7,16.04,2,13676,0,0
"20084","IN",7,16.05,5,13676,0,0
"20085","IN",7,16.0501,0,13676,0,0
"20086","IN",7,16.09,8,13676,0,0
"20087","IN",7,16.0901,6,13676,0,0
"20088","IN",7,16.0902,6,13676,0,0
"20089","IN",7,16.0905,7,13676,0,0
"20090","IN",7,16.1199,8,13676,0,0
"20091","IN",7,16.12,9,13676,0,0
"20092","IN",7,19.0101,13,13676,0,0
"20093","IN",7,19.0501,3,13676,0,0
"20094","IN",7,19.0701,7,13676,0,0
"20095","IN",7,19.0901,4,13676,0,1
"20096","IN",7,22.0201,23,13676,0,0
"20097","IN",7,22.0202,61,13676,0,0
"20098","IN",7,22.0206,5,13676,0,0
"20099","IN",7,22.0299,36,13676,0,0
"20100","IN",7,23.0101,140,13676,0,0
"20101","IN",7,23.1302,24,13676,0,0
"20102","IN",7,23.1304,12,13676,0,0
"20103","IN",7,23.9999,16,13676,0,0
"20104","IN",7,24.0101,24,13676,NA,0
"20105","IN",7,25.0101,266,13676,0,0
"20106","IN",7,26.0101,161,13676,0,1
"20107","IN",7,26.0202,10,13676,0,1
"20108","IN",7,26.0203,1,13676,0,1
"20109","IN",7,26.0301,2,13676,0,1
"20110","IN",7,26.0407,5,13676,0,1
"20111","IN",7,26.0502,4,13676,0,1
"20112","IN",7,26.0701,1,13676,0,1
"20113","IN",7,26.0702,4,13676,0,1
"20114","IN",7,26.0707,16,13676,0,1
"20115","IN",7,26.0806,8,13676,0,1
"20116","IN",7,26.0901,3,13676,0,1
"20117","IN",7,26.0909,1,13676,0,1
"20118","IN",7,26.091,5,13676,0,1
"20119","IN",7,26.1001,1,13676,0,1
"20120","IN",7,26.1004,1,13676,0,1
"20121","IN",7,26.1103,23,13676,1,1
"20122","IN",7,26.1199,3,13676,0,1
"20123","IN",7,26.1201,3,13676,0,1
"20124","IN",7,26.1301,5,13676,0,1
"20125","IN",7,26.1503,3,13676,NA,1
"20126","IN",7,26.9999,6,13676,0,1
"20127","IN",7,27.0101,73,13676,0,1
"20128","IN",7,27.0301,5,13676,1,1
"20129","IN",7,27.0501,22,13676,0,1
"20130","IN",7,27.0502,4,13676,1,1
"20131","IN",7,30.0101,0,13676,0,0
"20132","IN",7,30.0501,16,13676,NA,0
"20133","IN",7,30.0601,11,13676,NA,0
"20134","IN",7,30.0801,7,13676,0,0
"20135","IN",7,30.1101,4,13676,0,1
"20136","IN",7,30.1201,3,13676,0,0
"20137","IN",7,30.1301,3,13676,1,1
"20138","IN",7,30.1401,11,13676,0,0
"20139","IN",7,30.2301,2,13676,0,0
"20140","IN",7,30.9999,93,13676,NA,0
"20141","IN",7,31.0101,12,13676,0,0
"20142","IN",7,31.0504,56,13676,0,0
"20143","IN",7,38.0101,30,13676,0,0
"20144","IN",7,38.0103,1,13676,0,0
"20145","IN",7,38.0201,4,13676,0,0
"20146","IN",7,38.0203,7,13676,0,0
"20147","IN",7,39.0301,0,13676,0,0
"20148","IN",7,39.0401,8,13676,0,0
"20149","IN",7,39.0501,3,13676,NA,0
"20150","IN",7,39.0601,133,13676,0,0
"20151","IN",7,39.0602,206,13676,0,0
"20152","IN",7,39.0699,0,13676,0,0
"20153","IN",7,39.0701,0,13676,0,0
"20154","IN",7,39.0702,41,13676,0,0
"20155","IN",7,39.0799,2,13676,NA,0
"20156","IN",7,39.9999,72,13676,NA,0
"20157","IN",7,40.0201,5,13676,1,1
"20158","IN",7,40.0501,41,13676,NA,1
"20159","IN",7,40.0508,0,13676,0,1
"20160","IN",7,40.0601,24,13676,0,1
"20161","IN",7,40.0801,37,13676,1,1
"20162","IN",7,42.0101,47,13676,0,0
"20163","IN",7,42.2707,4,13676,0,0
"20164","IN",7,42.2801,46,13676,0,0
"20165","IN",7,42.2802,21,13676,0,0
"20166","IN",7,42.2803,97,13676,0,0
"20167","IN",7,42.2805,46,13676,0,0
"20168","IN",7,42.2806,22,13676,0,0
"20169","IN",7,42.2899,13,13676,0,0
"20170","IN",7,43.0103,75,13676,0,0
"20171","IN",7,43.0104,2,13676,0,0
"20172","IN",7,44.0401,343,13676,0,0
"20173","IN",7,44.0701,263,13676,0,0
"20174","IN",7,44.9999,23,13676,NA,0
"20175","IN",7,45.0101,6,13676,0,0
"20176","IN",7,45.0201,27,13676,0,0
"20177","IN",7,45.0301,0,13676,0,0
"20178","IN",7,45.0401,30,13676,0,0
"20179","IN",7,45.0601,35,13676,0,1
"20180","IN",7,45.0701,13,13676,0,0
"20181","IN",7,45.0901,6,13676,0,0
"20182","IN",7,45.1001,33,13676,0,0
"20183","IN",7,45.1101,57,13676,0,0
"20184","IN",7,45.9999,5,13676,0,0
"20185","IN",7,50.0101,10,13676,0,0
"20186","IN",7,50.0401,2,13676,0,0
"20187","IN",7,50.0599,26,13676,NA,0
"20188","IN",7,50.0701,13,13676,0,0
"20189","IN",7,50.0702,41,13676,0,0
"20190","IN",7,50.0703,13,13676,0,0
"20191","IN",7,50.0901,4,13676,0,0
"20192","IN",7,50.0902,2,13676,0,0
"20193","IN",7,50.0903,148,13676,0,0
"20194","IN",7,50.0904,6,13676,0,1
"20195","IN",7,50.0905,5,13676,0,0
"20196","IN",7,50.0906,1,13676,0,0
"20197","IN",7,50.0907,0,13676,NA,0
"20198","IN",7,50.0999,37,13676,0,0
"20199","IN",7,50.1002,30,13676,0,0
"20200","IN",7,51.0203,39,13676,0,0
"20201","IN",7,51.0204,75,13676,0,0
"20202","IN",7,51.0501,35,13676,NA,1
"20203","IN",7,51.0701,20,13676,0,0
"20204","IN",7,51.0799,10,13676,NA,0
"20205","IN",7,51.0912,69,13676,0,1
"20206","IN",7,51.0913,6,13676,0,1
"20207","IN",7,51.1401,12,13676,0,1
"20208","IN",7,51.1501,0,13676,0,0
"20209","IN",7,51.1503,36,13676,0,0
"20210","IN",7,51.1504,0,13676,NA,0
"20211","IN",7,51.1505,18,13676,0,0
"20212","IN",7,51.1506,4,13676,0,0
"20213","IN",7,51.1508,0,13676,0,0
"20214","IN",7,51.2001,16,13676,0,1
"20215","IN",7,51.2003,3,13676,NA,1
"20216","IN",7,51.2201,78,13676,0,0
"20217","IN",7,51.2211,237,13676,0,0
"20218","IN",7,51.2301,7,13676,0,1
"20219","IN",7,51.2305,4,13676,0,1
"20220","IN",7,51.2306,120,13676,0,0
"20221","IN",7,51.2308,34,13676,0,1
"20222","IN",7,51.2399,0,13676,NA,0
"20223","IN",7,51.2501,16,13676,0,1
"20224","IN",7,51.2706,9,13676,1,1
"20225","IN",7,51.3101,3,13676,0,0
"20226","IN",7,51.3801,280,13676,0,1
"20227","IN",7,51.3802,80,13676,0,0
"20228","IN",7,51.3803,41,13676,0,1
"20229","IN",7,51.3805,84,13676,0,1
"20230","IN",7,51.3808,6,13676,NA,1
"20231","IN",7,51.3809,14,13676,0,1
"20232","IN",7,51.381,13,13676,0,1
"20233","IN",7,51.3811,8,13676,0,1
"20234","IN",7,51.3817,68,13676,0,1
"20235","IN",7,51.3822,8,13676,NA,1
"20236","IN",7,51.9999,24,13676,NA,0
"20237","IN",7,52.0101,1345,13676,0,0
"20238","IN",7,52.0201,2235,13676,0,0
"20239","IN",7,52.0205,3,13676,0,1
"20240","IN",7,52.0206,61,13676,0,0
"20241","IN",7,52.0213,10,13676,0,0
"20242","IN",7,52.0299,5,13676,NA,0
"20243","IN",7,52.0301,329,13676,0,0
"20244","IN",7,52.0304,9,13676,0,1
"20245","IN",7,52.0305,155,13676,0,1
"20246","IN",7,52.0399,49,13676,NA,0
"20247","IN",7,52.0501,21,13676,NA,0
"20248","IN",7,52.0904,13,13676,0,0
"20249","IN",7,52.1001,59,13676,0,0
"20250","IN",7,52.1003,96,13676,0,0
"20251","IN",7,52.1101,75,13676,0,0
"20252","IN",7,52.1201,7,13676,NA,1
"20253","IN",7,52.1304,14,13676,0,1
"20254","IN",7,52.9999,1,13676,NA,0
"20255","IN",7,54.0101,64,13676,0,0
"20256","IN",7,54.0104,1,13676,0,0
"20257","IN",7,99,13676,13676,NA,NA
"20258","IN",8,13.0101,3,416,0,0
"20259","IN",8,13.0401,48,416,0,0
"20260","IN",8,13.0499,98,416,1,1
"20261","IN",8,13.1101,0,416,0,0
"20262","IN",8,14.1801,1,416,1,1
"20263","IN",8,23.0101,5,416,0,0
"20264","IN",8,30.9999,180,416,NA,0
"20265","IN",8,38.0201,0,416,0,0
"20266","IN",8,39.0799,5,416,NA,0
"20267","IN",8,42.2803,0,416,0,0
"20268","IN",8,42.2806,7,416,0,0
"20269","IN",8,45.1101,1,416,0,0
"20270","IN",8,51.2001,14,416,0,1
"20271","IN",8,51.2501,23,416,0,1
"20272","IN",8,51.3801,16,416,0,1
"20273","IN",8,51.3802,0,416,0,0
"20274","IN",8,51.3805,15,416,0,1
"20275","IN",8,51.3817,0,416,0,1
"20276","IN",8,54.0199,0,416,0,0
"20277","IN",8,99,416,416,NA,NA
"20278","KS",1,1.0104,8,5215,0,1
"20279","KS",1,1.0199,3,5215,0,1
"20280","KS",1,1.0601,1,5215,0,1
"20281","KS",1,1.0906,0,5215,0,1
"20282","KS",1,5.0103,1,5215,0,0
"20283","KS",1,9.0701,3,5215,0,0
"20284","KS",1,9.0901,0,5215,NA,0
"20285","KS",1,11.0201,0,5215,1,1
"20286","KS",1,11.0202,14,5215,1,1
"20287","KS",1,11.0801,0,5215,1,1
"20288","KS",1,11.0901,13,5215,1,1
"20289","KS",1,11.1001,3,5215,NA,1
"20290","KS",1,11.1002,1,5215,1,1
"20291","KS",1,11.1004,0,5215,1,1
"20292","KS",1,12.0401,11,5215,0,0
"20293","KS",1,12.0409,79,5215,0,0
"20294","KS",1,12.041,84,5215,0,0
"20295","KS",1,12.0413,9,5215,0,0
"20296","KS",1,12.0501,73,5215,0,0
"20297","KS",1,13.1314,1,5215,0,0
"20298","KS",1,15.0201,0,5215,0,1
"20299","KS",1,15.0503,2,5215,1,1
"20300","KS",1,15.0506,21,5215,0,1
"20301","KS",1,15.0613,53,5215,0,1
"20302","KS",1,15.0699,25,5215,0,1
"20303","KS",1,15.0801,0,5215,1,1
"20304","KS",1,15.0805,53,5215,0,1
"20305","KS",1,15.1204,0,5215,1,1
"20306","KS",1,15.1302,10,5215,0,1
"20307","KS",1,16.0103,9,5215,0,0
"20308","KS",1,19.0708,0,5215,0,0
"20309","KS",1,19.0709,15,5215,0,0
"20310","KS",1,22.0302,0,5215,NA,0
"20311","KS",1,23.0101,2,5215,0,0
"20312","KS",1,26.1503,1,5215,NA,1
"20313","KS",1,30.0501,2,5215,NA,0
"20314","KS",1,39.0201,0,5215,0,0
"20315","KS",1,39.0702,1,5215,0,0
"20316","KS",1,39.0799,1,5215,NA,0
"20317","KS",1,41.0204,30,5215,0,1
"20318","KS",1,42.2803,0,5215,0,0
"20319","KS",1,43.0103,32,5215,0,0
"20320","KS",1,43.0104,9,5215,0,0
"20321","KS",1,43.0116,1,5215,0,1
"20322","KS",1,43.0199,3,5215,0,0
"20323","KS",1,43.0203,0,5215,0,1
"20324","KS",1,43.0301,7,5215,0,0
"20325","KS",1,44.0401,4,5215,0,0
"20326","KS",1,45.9999,5,5215,0,0
"20327","KS",1,46,9,5215,0,0
"20328","KS",1,46.0301,4,5215,0,1
"20329","KS",1,46.0302,16,5215,0,0
"20330","KS",1,47.0101,8,5215,0,0
"20331","KS",1,47.0103,6,5215,0,1
"20332","KS",1,47.0104,5,5215,1,1
"20333","KS",1,47.0199,0,5215,NA,0
"20334","KS",1,47.0201,18,5215,0,1
"20335","KS",1,47.0303,0,5215,0,1
"20336","KS",1,47.0604,0,5215,NA,0
"20337","KS",1,47.0609,4,5215,0,0
"20338","KS",1,48.0501,0,5215,NA,1
"20339","KS",1,48.0506,0,5215,NA,1
"20340","KS",1,48.0508,25,5215,0,0
"20341","KS",1,49.0205,231,5215,0,0
"20342","KS",1,49.0208,148,5215,0,0
"20343","KS",1,50.0408,9,5215,NA,0
"20344","KS",1,50.0701,3,5215,0,0
"20345","KS",1,51.0201,0,5215,0,0
"20346","KS",1,51.0701,0,5215,0,0
"20347","KS",1,51.0702,0,5215,0,0
"20348","KS",1,51.0708,2,5215,0,0
"20349","KS",1,51.071,0,5215,0,0
"20350","KS",1,51.0713,13,5215,0,0
"20351","KS",1,51.0805,2,5215,0,0
"20352","KS",1,51.081,244,5215,0,0
"20353","KS",1,51.0904,118,5215,0,1
"20354","KS",1,51.1009,19,5215,0,0
"20355","KS",1,51.1104,0,5215,NA,0
"20356","KS",1,51.2601,402,5215,0,0
"20357","KS",1,51.2602,338,5215,0,0
"20358","KS",1,51.2603,429,5215,NA,0
"20359","KS",1,51.2604,6,5215,0,0
"20360","KS",1,51.2699,0,5215,NA,0
"20361","KS",1,51.3104,50,5215,NA,0
"20362","KS",1,51.3901,20,5215,0,1
"20363","KS",1,51.3902,2365,5215,0,0
"20364","KS",1,51.3999,0,5215,0,0
"20365","KS",1,51.9999,78,5215,NA,0
"20366","KS",1,52.0101,0,5215,0,0
"20367","KS",1,52.0201,5,5215,0,0
"20368","KS",1,52.0299,6,5215,NA,0
"20369","KS",1,52.0302,7,5215,0,0
"20370","KS",1,52.0401,13,5215,0,0
"20371","KS",1,52.0701,8,5215,0,0
"20372","KS",1,52.1201,3,5215,NA,1
"20373","KS",1,52.1401,1,5215,0,0
"20374","KS",1,52.1803,2,5215,0,0
"20375","KS",1,52.1804,0,5215,0,0
"20376","KS",1,52.1902,1,5215,0,0
"20377","KS",1,52.2001,7,5215,0,1
"20378","KS",1,54.0101,0,5215,0,0
"20379","KS",1,99,5215,5215,NA,NA
"20380","KS",17,1.0103,1,485,0,1
"20381","KS",17,1.0401,1,485,0,0
"20382","KS",17,1.0901,3,485,0,1
"20383","KS",17,1.1001,1,485,0,1
"20384","KS",17,1.1102,4,485,0,1
"20385","KS",17,1.1103,0,485,NA,1
"20386","KS",17,5.0102,6,485,0,0
"20387","KS",17,9.0101,8,485,0,0
"20388","KS",17,11.0101,4,485,1,1
"20389","KS",17,13.0301,40,485,1,1
"20390","KS",17,13.0401,48,485,0,0
"20391","KS",17,13.1001,10,485,NA,0
"20392","KS",17,13.1101,4,485,0,0
"20393","KS",17,13.1201,3,485,0,0
"20394","KS",17,13.1312,1,485,0,0
"20395","KS",17,13.1314,4,485,0,0
"20396","KS",17,14.0201,3,485,1,1
"20397","KS",17,14.0301,5,485,1,1
"20398","KS",17,14.0701,3,485,1,1
"20399","KS",17,14.0801,5,485,1,1
"20400","KS",17,14.1001,8,485,1,1
"20401","KS",17,14.1901,5,485,1,1
"20402","KS",17,14.2301,1,485,1,1
"20403","KS",17,14.3501,2,485,0,1
"20404","KS",17,14.9999,9,485,1,1
"20405","KS",17,16.0102,2,485,0,0
"20406","KS",17,16.05,3,485,0,0
"20407","KS",17,16.0901,2,485,0,0
"20408","KS",17,16.0905,6,485,0,0
"20409","KS",17,19.0101,9,485,0,0
"20410","KS",17,19.0504,4,485,0,1
"20411","KS",17,22.0201,1,485,0,0
"20412","KS",17,23.0101,6,485,0,0
"20413","KS",17,25.0101,1,485,0,0
"20414","KS",17,26.0101,4,485,0,1
"20415","KS",17,26.0202,2,485,0,1
"20416","KS",17,26.0301,1,485,0,1
"20417","KS",17,26.0305,2,485,0,1
"20418","KS",17,26.0406,5,485,0,1
"20419","KS",17,26.0407,1,485,0,1
"20420","KS",17,26.0502,4,485,0,1
"20421","KS",17,26.0702,4,485,0,1
"20422","KS",17,26.0801,4,485,NA,1
"20423","KS",17,26.0901,4,485,0,1
"20424","KS",17,26.091,6,485,0,1
"20425","KS",17,26.1001,3,485,0,1
"20426","KS",17,26.1004,1,485,0,1
"20427","KS",17,26.1007,1,485,0,1
"20428","KS",17,26.131,6,485,0,1
"20429","KS",17,26.1501,2,485,0,1
"20430","KS",17,27.0101,9,485,0,1
"20431","KS",17,27.0501,5,485,0,1
"20432","KS",17,30.1701,5,485,0,1
"20433","KS",17,38.0101,1,485,0,0
"20434","KS",17,40.0501,34,485,NA,1
"20435","KS",17,40.0601,4,485,0,1
"20436","KS",17,40.0801,13,485,1,1
"20437","KS",17,42.0101,20,485,0,0
"20438","KS",17,42.2803,9,485,0,0
"20439","KS",17,42.2805,1,485,0,0
"20440","KS",17,42.2806,2,485,0,0
"20441","KS",17,42.2807,5,485,0,0
"20442","KS",17,44.0401,2,485,0,0
"20443","KS",17,44.0701,6,485,0,0
"20444","KS",17,45.0201,5,485,0,0
"20445","KS",17,45.0601,9,485,0,1
"20446","KS",17,45.0701,11,485,0,0
"20447","KS",17,45.1001,1,485,0,0
"20448","KS",17,45.1101,6,485,0,0
"20449","KS",17,50.0501,3,485,NA,0
"20450","KS",17,50.0601,1,485,0,0
"20451","KS",17,50.0703,2,485,0,0
"20452","KS",17,50.0901,21,485,0,0
"20453","KS",17,51.0201,1,485,0,0
"20454","KS",17,51.0202,2,485,0,1
"20455","KS",17,51.0203,4,485,0,0
"20456","KS",17,51.0299,2,485,0,0
"20457","KS",17,51.2003,8,485,NA,1
"20458","KS",17,51.2004,9,485,0,1
"20459","KS",17,51.2308,1,485,0,1
"20460","KS",17,51.2503,0,485,0,1
"20461","KS",17,51.3808,7,485,NA,1
"20462","KS",17,52.0101,2,485,0,0
"20463","KS",17,54.0101,11,485,0,0
"20464","KS",17,99,485,485,NA,NA
"20465","KS",18,22.0101,301,903,0,0
"20466","KS",18,51.0101,103,903,0,1
"20467","KS",18,51.0202,8,903,0,1
"20468","KS",18,51.0204,3,903,0,0
"20469","KS",18,51.1201,169,903,NA,0
"20470","KS",18,51.2001,132,903,0,1
"20471","KS",18,51.2308,76,903,0,1
"20472","KS",18,51.2401,103,903,0,1
"20473","KS",18,51.3808,8,903,NA,1
"20474","KS",18,99,903,903,NA,NA
"20475","KS",2,1,0,5917,0,1
"20476","KS",2,1.0101,0,5917,0,1
"20477","KS",2,1.0102,0,5917,0,1
"20478","KS",2,1.0104,1,5917,0,1
"20479","KS",2,1.0105,0,5917,0,0
"20480","KS",2,1.0204,0,5917,0,0
"20481","KS",2,1.0301,0,5917,0,1
"20482","KS",2,1.0302,5,5917,0,1
"20483","KS",2,1.0307,0,5917,0,0
"20484","KS",2,1.0507,2,5917,NA,0
"20485","KS",2,1.0601,3,5917,0,1
"20486","KS",2,1.0605,1,5917,0,0
"20487","KS",2,1.0607,0,5917,0,0
"20488","KS",2,1.0608,0,5917,0,0
"20489","KS",2,1.0906,3,5917,0,1
"20490","KS",2,1.9999,0,5917,NA,1
"20491","KS",2,9.0401,0,5917,0,0
"20492","KS",2,10.0202,0,5917,1,1
"20493","KS",2,10.0303,12,5917,1,1
"20494","KS",2,10.0304,2,5917,1,1
"20495","KS",2,10.0305,14,5917,0,0
"20496","KS",2,11.0101,5,5917,1,1
"20497","KS",2,11.0103,7,5917,1,1
"20498","KS",2,11.0201,23,5917,1,1
"20499","KS",2,11.0202,5,5917,1,1
"20500","KS",2,11.0301,3,5917,1,1
"20501","KS",2,11.0601,2,5917,NA,0
"20502","KS",2,11.0602,1,5917,0,0
"20503","KS",2,11.0801,0,5917,1,1
"20504","KS",2,11.0802,0,5917,1,1
"20505","KS",2,11.0899,14,5917,NA,1
"20506","KS",2,11.0901,134,5917,1,1
"20507","KS",2,11.1002,2,5917,1,1
