,STEM,STABBR,AWLEVEL,year,share
3760,1,SD,4,2013,0.18705036
3761,0,TN,4,2013,0.741198858
3762,1,TN,4,2013,0.258801142
3763,0,TX,4,2013,0.71155596
3764,1,TX,4,2013,0.28844404
3765,0,UT,4,2013,1
3766,0,VA,4,2013,0.454545455
3767,1,VA,4,2013,0.545454545
3768,0,WA,4,2013,0.704834606
3769,1,WA,4,2013,0.295165394
3770,0,WI,4,2013,0.916460396
3771,1,WI,4,2013,0.083539604
3772,0,WV,4,2013,0.944915254
3773,1,WV,4,2013,0.055084746
3774,0,WY,4,2013,1
3775,0,AK,5,2013,0.634300792
3776,1,AK,5,2013,0.365699208
3777,0,AL,5,2013,0.676668358
3778,1,AL,5,2013,0.323331642
3779,0,AR,5,2013,0.70889069
3780,1,AR,5,2013,0.29110931
3781,0,AS,5,2013,1
3782,0,AZ,5,2013,0.653206545
3783,1,AZ,5,2013,0.346793455
3784,0,CA,5,2013,0.699488247
3785,1,CA,5,2013,0.300511753
3786,0,CO,5,2013,0.670111605
3787,1,CO,5,2013,0.329888395
3788,0,CT,5,2013,0.707544308
3789,1,CT,5,2013,0.292455692
3790,0,DC,5,2013,0.748339195
3791,1,DC,5,2013,0.251660805
3792,0,DE,5,2013,0.642696292
3793,1,DE,5,2013,0.357303708
3794,0,FL,5,2013,0.712101381
3795,1,FL,5,2013,0.287898619
3796,0,GA,5,2013,0.678794433
3797,1,GA,5,2013,0.321205567
3798,0,GU,5,2013,0.849514563
3799,1,GU,5,2013,0.150485437
3800,0,HI,5,2013,0.676971116
3801,1,HI,5,2013,0.323028884
3802,0,IA,5,2013,0.746664602
3803,1,IA,5,2013,0.253335398
3804,0,ID,5,2013,0.680953706
3805,1,ID,5,2013,0.319046294
3806,0,IL,5,2013,0.654636161
3807,1,IL,5,2013,0.345363839
3808,0,IN,5,2013,0.644850092
3809,1,IN,5,2013,0.355149908
3810,0,KS,5,2013,0.671612651
3811,1,KS,5,2013,0.328387349
3812,0,KY,5,2013,0.710660778
3813,1,KY,5,2013,0.289339222
3814,0,LA,5,2013,0.662702188
3815,1,LA,5,2013,0.337297812
3816,0,MA,5,2013,0.668067968
3817,1,MA,5,2013,0.331932032
3818,0,MD,5,2013,0.629431223
3819,1,MD,5,2013,0.370568777
3820,0,ME,5,2013,0.631852792
3821,1,ME,5,2013,0.368147208
3822,0,MI,5,2013,0.652790507
3823,1,MI,5,2013,0.347209493
3824,0,MN,5,2013,0.657799028
3825,1,MN,5,2013,0.342200972
3826,0,MO,5,2013,0.708326652
3827,1,MO,5,2013,0.291673348
3828,0,MP,5,2013,1
3829,0,MS,5,2013,0.710296931
3830,1,MS,5,2013,0.289703069
3831,0,MT,5,2013,0.65229295
3832,1,MT,5,2013,0.34770705
3833,0,NC,5,2013,0.694273733
3834,1,NC,5,2013,0.305726267
3835,0,ND,5,2013,0.62356944
3836,1,ND,5,2013,0.37643056
3837,0,NE,5,2013,0.696453157
3838,1,NE,5,2013,0.303546843
3839,0,NH,5,2013,0.722531885
3840,1,NH,5,2013,0.277468115
3841,0,NJ,5,2013,0.719257258
3842,1,NJ,5,2013,0.280742742
3843,0,NM,5,2013,0.729702639
3844,1,NM,5,2013,0.270297361
3845,0,NV,5,2013,0.691940748
3846,1,NV,5,2013,0.308059252
3847,0,NY,5,2013,0.717500562
3848,1,NY,5,2013,0.282499438
3849,0,OH,5,2013,0.64443436
3850,1,OH,5,2013,0.35556564
3851,0,OK,5,2013,0.668845209
3852,1,OK,5,2013,0.331154791
3853,0,OR,5,2013,0.691525424
3854,1,OR,5,2013,0.308474576
3855,0,PA,5,2013,0.661740609
3856,1,PA,5,2013,0.338259391
3857,0,PR,5,2013,0.596657655
3858,1,PR,5,2013,0.403342345
3859,0,RI,5,2013,0.677711601
3860,1,RI,5,2013,0.322288399
3861,0,SC,5,2013,0.706330207
3862,1,SC,5,2013,0.293669793
3863,0,SD,5,2013,0.60071417
3864,1,SD,5,2013,0.39928583
3865,0,TN,5,2013,0.696615838
3866,1,TN,5,2013,0.303384162
3867,0,TX,5,2013,0.641401456
3868,1,TX,5,2013,0.358598544
3869,0,UT,5,2013,0.614569261
3870,1,UT,5,2013,0.385430739
3871,0,VA,5,2013,0.701562527
3872,1,VA,5,2013,0.298437473
3873,0,VI,5,2013,0.739336493
3874,1,VI,5,2013,0.260663507
3875,0,VT,5,2013,0.664113141
3876,1,VT,5,2013,0.335886859
3877,0,WA,5,2013,0.662963493
3878,1,WA,5,2013,0.337036507
3879,0,WI,5,2013,0.637939657
3880,1,WI,5,2013,0.362060343
3881,0,WV,5,2013,0.732665746
3882,1,WV,5,2013,0.267334254
3883,0,WY,5,2013,0.557296329
3884,1,WY,5,2013,0.442703671
3885,0,AK,6,2013,0.949771689
3886,1,AK,6,2013,0.050228311
3887,0,AL,6,2013,0.729957806
3888,1,AL,6,2013,0.270042194
3889,0,AR,6,2013,0.870307167
3890,1,AR,6,2013,0.129692833
3891,0,AZ,6,2013,0.815748031
3892,1,AZ,6,2013,0.184251969
3893,0,CA,6,2013,0.847855049
3894,1,CA,6,2013,0.152144951
3895,0,CO,6,2013,0.572307692
3896,1,CO,6,2013,0.427692308
3897,0,CT,6,2013,0.854166667
3898,1,CT,6,2013,0.145833333
3899,0,DC,6,2013,0.562211982
3900,1,DC,6,2013,0.437788018
3901,0,DE,6,2013,1
3902,1,DE,6,2013,0
3903,0,FL,6,2013,0.791071429
3904,1,FL,6,2013,0.208928571
3905,0,GA,6,2013,0.746397695
3906,1,GA,6,2013,0.253602305
3907,0,GU,6,2013,1
3908,0,HI,6,2013,0.90070922
3909,1,HI,6,2013,0.09929078
3910,0,IA,6,2013,0.904009721
3911,1,IA,6,2013,0.095990279
3912,0,ID,6,2013,0.751054852
3913,1,ID,6,2013,0.248945148
3914,0,IL,6,2013,0.765639589
3915,1,IL,6,2013,0.234360411
3916,0,IN,6,2013,0.944168734
3917,1,IN,6,2013,0.055831266
3918,0,KS,6,2013,0.657894737
3919,1,KS,6,2013,0.342105263
3920,0,KY,6,2013,0.735849057
3921,1,KY,6,2013,0.264150943
3922,0,LA,6,2013,0.938864629
3923,1,LA,6,2013,0.061135371
3924,0,MA,6,2013,0.805168986
3925,1,MA,6,2013,0.194831014
3926,0,MD,6,2013,0.486956522
3927,1,MD,6,2013,0.513043478
3928,0,ME,6,2013,0.857758621
3929,1,ME,6,2013,0.142241379
3930,0,MI,6,2013,0.810695187
3931,1,MI,6,2013,0.189304813
3932,0,MN,6,2013,0.858472998
3933,1,MN,6,2013,0.141527002
3934,0,MO,6,2013,0.566770186
3935,1,MO,6,2013,0.433229814
3936,0,MS,6,2013,0.8
3937,1,MS,6,2013,0.2
3938,0,MT,6,2013,0.378378378
3939,1,MT,6,2013,0.621621622
3940,0,NC,6,2013,0.848659004
3941,1,NC,6,2013,0.151340996
3942,0,ND,6,2013,0.614583333
3943,1,ND,6,2013,0.385416667
3944,0,NE,6,2013,0.648780488
3945,1,NE,6,2013,0.351219512
3946,0,NH,6,2013,0.853577371
3947,1,NH,6,2013,0.146422629
3948,0,NJ,6,2013,0.460128323
3949,1,NJ,6,2013,0.539871677
3950,0,NM,6,2013,0.70212766
3951,1,NM,6,2013,0.29787234
3952,0,NV,6,2013,0.833333333
3953,1,NV,6,2013,0.166666667
3954,0,NY,6,2013,0.854166667
3955,1,NY,6,2013,0.145833333
3956,0,OH,6,2013,0.637152778
3957,1,OH,6,2013,0.362847222
3958,0,OK,6,2013,0.30952381
3959,1,OK,6,2013,0.69047619
3960,0,OR,6,2013,0.874300254
3961,1,OR,6,2013,0.125699746
3962,0,PA,6,2013,0.78169881
3963,1,PA,6,2013,0.21830119
3964,0,PR,6,2013,0.462264151
3965,1,PR,6,2013,0.537735849
3966,0,RI,6,2013,0.931034483
3967,1,RI,6,2013,0.068965517
3968,0,SC,6,2013,0.822916667
3969,1,SC,6,2013,0.177083333
3970,0,SD,6,2013,0.352112676
3971,1,SD,6,2013,0.647887324
3972,0,TN,6,2013,0.539106145
3973,1,TN,6,2013,0.460893855
3974,0,TX,6,2013,0.64534413
3975,1,TX,6,2013,0.35465587
3976,0,UT,6,2013,0.949300699
3977,1,UT,6,2013,0.050699301
3978,0,VA,6,2013,0.68359375
3979,1,VA,6,2013,0.31640625
3980,0,VT,6,2013,0.904761905
3981,1,VT,6,2013,0.095238095
3982,0,WA,6,2013,0.804455446
3983,1,WA,6,2013,0.195544554
3984,0,WI,6,2013,0.845744681
3985,1,WI,6,2013,0.154255319
3986,0,WV,6,2013,0.912863071
3987,1,WV,6,2013,0.087136929
3988,0,WY,6,2013,0.885714286
3989,1,WY,6,2013,0.114285714
3990,0,AK,7,2013,0.726519337
3991,1,AK,7,2013,0.273480663
3992,0,AL,7,2013,0.729544676
3993,1,AL,7,2013,0.270455324
3994,0,AR,7,2013,0.701109835
3995,1,AR,7,2013,0.298890165
3996,0,AZ,7,2013,0.820280566
3997,1,AZ,7,2013,0.179719434
3998,0,CA,7,2013,0.740687237
3999,1,CA,7,2013,0.259312763
4000,0,CO,7,2013,0.723516103
4001,1,CO,7,2013,0.276483897
4002,0,CT,7,2013,0.715403066
4003,1,CT,7,2013,0.284596934
4004,0,DC,7,2013,0.768412512
4005,1,DC,7,2013,0.231587488
4006,0,DE,7,2013,0.683014785
4007,1,DE,7,2013,0.316985215
4008,0,FL,7,2013,0.733117021
4009,1,FL,7,2013,0.266882979
4010,0,GA,7,2013,0.722523328
4011,1,GA,7,2013,0.277476672
4012,0,GU,7,2013,0.938053097
4013,1,GU,7,2013,0.061946903
4014,0,HI,7,2013,0.721941355
4015,1,HI,7,2013,0.278058645
4016,0,IA,7,2013,0.852634174
4017,1,IA,7,2013,0.147365826
4018,0,ID,7,2013,0.570670526
4019,1,ID,7,2013,0.429329474
4020,0,IL,7,2013,0.709637352
4021,1,IL,7,2013,0.290362648
4022,0,IN,7,2013,0.695965592
4023,1,IN,7,2013,0.304034408
4024,0,KS,7,2013,0.709225203
4025,1,KS,7,2013,0.290774797
4026,0,KY,7,2013,0.771750858
4027,1,KY,7,2013,0.228249142
4028,0,LA,7,2013,0.698703965
4029,1,LA,7,2013,0.301296035
4030,0,MA,7,2013,0.72530249
4031,1,MA,7,2013,0.27469751
4032,0,MD,7,2013,0.65083496
4033,1,MD,7,2013,0.34916504
4034,0,ME,7,2013,0.826873385
4035,1,ME,7,2013,0.173126615
4036,0,MI,7,2013,0.692062889
4037,1,MI,7,2013,0.307937111
4038,0,MN,7,2013,0.763203949
4039,1,MN,7,2013,0.236796051
4040,0,MO,7,2013,0.779130184
4041,1,MO,7,2013,0.220869816
4042,0,MS,7,2013,0.768942548
4043,1,MS,7,2013,0.231057452
4044,0,MT,7,2013,0.57734375
4045,1,MT,7,2013,0.42265625
4046,0,NC,7,2013,0.709485596
4047,1,NC,7,2013,0.290514404
4048,0,ND,7,2013,0.689100655
4049,1,ND,7,2013,0.310899345
4050,0,NE,7,2013,0.6598572
4051,1,NE,7,2013,0.3401428
4052,0,NH,7,2013,0.778407627
4053,1,NH,7,2013,0.221592373
4054,0,NJ,7,2013,0.712111141
4055,1,NJ,7,2013,0.287888859
4056,0,NM,7,2013,0.759184934
4057,1,NM,7,2013,0.240815066
4058,0,NV,7,2013,0.738377393
4059,1,NV,7,2013,0.261622607
4060,0,NY,7,2013,0.76457599
4061,1,NY,7,2013,0.23542401
4062,0,OH,7,2013,0.696868297
4063,1,OH,7,2013,0.303131703
4064,0,OK,7,2013,0.759735262
4065,1,OK,7,2013,0.240264738
4066,0,OR,7,2013,0.697058432
4067,1,OR,7,2013,0.302941568
4068,0,PA,7,2013,0.699075795
4069,1,PA,7,2013,0.300924205
4070,0,PR,7,2013,0.724558768
4071,1,PR,7,2013,0.275441232
4072,0,RI,7,2013,0.760361718
4073,1,RI,7,2013,0.239638282
4074,0,SC,7,2013,0.748085384
4075,1,SC,7,2013,0.251914616
4076,0,SD,7,2013,0.645310436
4077,1,SD,7,2013,0.354689564
4078,0,TN,7,2013,0.684964398
4079,1,TN,7,2013,0.315035602
4080,0,TX,7,2013,0.704627011
4081,1,TX,7,2013,0.295372989
4082,0,UT,7,2013,0.726462197
4083,1,UT,7,2013,0.273537803
4084,0,VA,7,2013,0.76778206
4085,1,VA,7,2013,0.23221794
4086,0,VI,7,2013,0.839285714
4087,1,VI,7,2013,0.160714286
4088,0,VT,7,2013,0.855666875
4089,1,VT,7,2013,0.144333125
4090,0,WA,7,2013,0.735772358
4091,1,WA,7,2013,0.264227642
4092,0,WI,7,2013,0.751445684
4093,1,WI,7,2013,0.248554316
4094,0,WV,7,2013,0.888594164
4095,1,WV,7,2013,0.111405836
4096,0,WY,7,2013,0.609037328
4097,1,WY,7,2013,0.390962672
4098,0,AK,8,2013,0
4099,0,AL,8,2013,0.954044118
4100,1,AL,8,2013,0.045955882
4101,0,AR,8,2013,0.982857143
4102,1,AR,8,2013,0.017142857
4103,0,AZ,8,2013,0.44
4104,1,AZ,8,2013,0.56
4105,0,CA,8,2013,0.542253521
4106,1,CA,8,2013,0.457746479
4107,0,CO,8,2013,0.957446809
4108,1,CO,8,2013,0.042553191
4109,0,CT,8,2013,0.753747323
4110,1,CT,8,2013,0.246252677
4111,0,DC,8,2013,0.748427673
4112,1,DC,8,2013,0.251572327
4113,1,DE,8,2013,0
4114,0,FL,8,2013,0.815309842
4115,1,FL,8,2013,0.184690158
4116,0,GA,8,2013,0.603270745
4117,1,GA,8,2013,0.396729255
4118,0,HI,8,2013,0
4119,1,HI,8,2013,0
4120,0,IA,8,2013,0.714754098
4121,1,IA,8,2013,0.285245902
4122,0,ID,8,2013,0.884615385
4123,1,ID,8,2013,0.115384615
4124,0,IL,8,2013,0.859514687
4125,1,IL,8,2013,0.140485313
4126,0,IN,8,2013,0.353846154
4127,1,IN,8,2013,0.646153846
4128,0,KS,8,2013,0.949152542
4129,1,KS,8,2013,0.050847458
4130,0,KY,8,2013,0.32038835
4131,1,KY,8,2013,0.67961165
4132,0,LA,8,2013,0.695652174
4133,1,LA,8,2013,0.304347826
4134,0,MA,8,2013,0.754137116
4135,1,MA,8,2013,0.245862884
4136,0,MD,8,2013,0.352941176
4137,1,MD,8,2013,0.647058824
4138,0,ME,8,2013,0.934210526
4139,1,ME,8,2013,0.065789474
4140,0,MI,8,2013,0.816831683
4141,1,MI,8,2013,0.183168317
4142,0,MN,8,2013,0.687956204
4143,1,MN,8,2013,0.312043796
4144,0,MO,8,2013,0.832
4145,1,MO,8,2013,0.168
4146,0,MS,8,2013,0.920863309
4147,1,MS,8,2013,0.079136691
4148,0,MT,8,2013,0
4149,1,MT,8,2013,0
4150,0,NC,8,2013,0.945544554
4151,1,NC,8,2013,0.054455446
4152,0,ND,8,2013,1
4153,0,NE,8,2013,0.731092437
4154,1,NE,8,2013,0.268907563
4155,0,NH,8,2013,0.989473684
4156,1,NH,8,2013,0.010526316
4157,0,NJ,8,2013,0.95992714
4158,1,NJ,8,2013,0.04007286
4159,0,NM,8,2013,0.631578947
4160,1,NM,8,2013,0.368421053
4161,0,NV,8,2013,0.615384615
4162,1,NV,8,2013,0.384615385
4163,0,NY,8,2013,0.780460097
4164,1,NY,8,2013,0.219539903
4165,0,OH,8,2013,0.521212121
4166,1,OH,8,2013,0.478787879
4167,0,OK,8,2013,0.886597938
4168,1,OK,8,2013,0.113402062
4169,0,OR,8,2013,0.483870968
4170,1,OR,8,2013,0.516129032
4171,0,PA,8,2013,0.636363636
4172,1,PA,8,2013,0.363636364
4173,0,PR,8,2013,0.593220339
4174,1,PR,8,2013,0.406779661
4175,0,RI,8,2013,1
4176,1,RI,8,2013,0
4177,0,SC,8,2013,0.843023256
4178,1,SC,8,2013,0.156976744
4179,0,SD,8,2013,0.879310345
4180,1,SD,8,2013,0.120689655
4181,0,TN,8,2013,0.313471503
4182,1,TN,8,2013,0.686528497
4183,0,TX,8,2013,0.327455919
4184,1,TX,8,2013,0.672544081
4185,0,UT,8,2013,0.873684211
4186,1,UT,8,2013,0.126315789
4187,0,VA,8,2013,0.920792079
4188,1,VA,8,2013,0.079207921
4189,0,VT,8,2013,1
4190,1,VT,8,2013,0
4191,0,WA,8,2013,0.833333333
4192,1,WA,8,2013,0.166666667
4193,0,WI,8,2013,0.85380117
4194,1,WI,8,2013,0.14619883
4195,0,WV,8,2013,0.946236559
4196,1,WV,8,2013,0.053763441
4197,0,WY,8,2013,0
4198,0,AK,17,2013,0.388888889
4199,1,AK,17,2013,0.611111111
4200,0,AL,17,2013,0.426345609
4201,1,AL,17,2013,0.573654391
4202,0,AR,17,2013,0.467353952
4203,1,AR,17,2013,0.532646048
4204,0,AZ,17,2013,0.645912548
4205,1,AZ,17,2013,0.354087452
4206,0,CA,17,2013,0.454137267
4207,1,CA,17,2013,0.545862733
4208,0,CO,17,2013,0.374785592
4209,1,CO,17,2013,0.625214408
4210,0,CT,17,2013,0.420103093
4211,1,CT,17,2013,0.579896907
4212,0,DC,17,2013,0.666141732
4213,1,DC,17,2013,0.333858268
4214,0,DE,17,2013,0.472868217
4215,1,DE,17,2013,0.527131783
4216,0,FL,17,2013,0.519256308
4217,1,FL,17,2013,0.480743692
4218,0,GA,17,2013,0.438709677
4219,1,GA,17,2013,0.561290323
4220,0,HI,17,2013,0.614173228
4221,1,HI,17,2013,0.385826772
4222,0,IA,17,2013,0.363735071
4223,1,IA,17,2013,0.636264929
4224,0,ID,17,2013,0.366013072
4225,1,ID,17,2013,0.633986928
4226,0,IL,17,2013,0.505228758
4227,1,IL,17,2013,0.494771242
4228,0,IN,17,2013,0.447482909
4229,1,IN,17,2013,0.552517091
4230,0,KS,17,2013,0.501706485
4231,1,KS,17,2013,0.498293515
4232,0,KY,17,2013,0.469421488
4233,1,KY,17,2013,0.530578512
4234,0,LA,17,2013,0.433380084
4235,1,LA,17,2013,0.566619916
4236,0,MA,17,2013,0.355472721
4237,1,MA,17,2013,0.644527279
4238,0,MD,17,2013,0.383233533
4239,1,MD,17,2013,0.616766467
4240,0,ME,17,2013,0.483333333
4241,1,ME,17,2013,0.516666667
4242,0,MI,17,2013,0.411882177
4243,1,MI,17,2013,0.588117823
4244,0,MN,17,2013,0.727410782
4245,1,MN,17,2013,0.272589218
4246,0,MO,17,2013,0.502702703
4247,1,MO,17,2013,0.497297297
4248,0,MS,17,2013,0.571138211
4249,1,MS,17,2013,0.428861789
4250,0,MT,17,2013,0.285714286
4251,1,MT,17,2013,0.714285714
4252,0,NC,17,2013,0.371608527
4253,1,NC,17,2013,0.628391473
4254,0,ND,17,2013,0.516339869
4255,1,ND,17,2013,0.483660131
4256,0,NE,17,2013,0.349367089
4257,1,NE,17,2013,0.650632911
4258,0,NH,17,2013,0.19047619
4259,1,NH,17,2013,0.80952381
4260,0,NJ,17,2013,0.412060302
4261,1,NJ,17,2013,0.587939698
4262,0,NM,17,2013,0.386627907
4263,1,NM,17,2013,0.613372093
4264,0,NV,17,2013,0.476363636
4265,1,NV,17,2013,0.523636364
4266,0,NY,17,2013,0.489851433
4267,1,NY,17,2013,0.510148567
4268,0,OH,17,2013,0.425800194
4269,1,OH,17,2013,0.574199806
4270,0,OK,17,2013,0.477842004
4271,1,OK,17,2013,0.522157996
4272,0,OR,17,2013,0.405825243
4273,1,OR,17,2013,0.594174757
4274,0,PA,17,2013,0.450084602
4275,1,PA,17,2013,0.549915398
4276,0,PR,17,2013,0.651162791
4277,1,PR,17,2013,0.348837209
4278,0,RI,17,2013,0.439759036
4279,1,RI,17,2013,0.560240964
4280,0,SC,17,2013,0.386871508
4281,1,SC,17,2013,0.613128492
4282,0,SD,17,2013,0.375
4283,1,SD,17,2013,0.625
4284,0,TN,17,2013,0.44732577
4285,1,TN,17,2013,0.55267423
4286,0,TX,17,2013,0.444367816
4287,1,TX,17,2013,0.555632184
4288,0,UT,17,2013,0.340388007
4289,1,UT,17,2013,0.659611993
4290,0,VA,17,2013,0.483058608
4291,1,VA,17,2013,0.516941392
4292,0,VT,17,2013,0.333333333
4293,1,VT,17,2013,0.666666667
4294,0,WA,17,2013,0.380909902
4295,1,WA,17,2013,0.619090098
4296,0,WI,17,2013,0.429219601
4297,1,WI,17,2013,0.570780399
4298,0,WV,17,2013,0.379310345
4299,1,WV,17,2013,0.620689655
4300,0,WY,17,2013,0.283950617
4301,1,WY,17,2013,0.716049383
4302,0,AK,18,2013,0
4303,0,AL,18,2013,0.583121827
4304,1,AL,18,2013,0.416878173
4305,0,AR,18,2013,0.631349782
4306,1,AR,18,2013,0.368650218
4307,0,AZ,18,2013,0.523095381
4308,1,AZ,18,2013,0.476904619
4309,0,CA,18,2013,0.683893902
4310,1,CA,18,2013,0.316106098
4311,0,CO,18,2013,0.41010101
4312,1,CO,18,2013,0.58989899
4313,0,CT,18,2013,0.667508418
4314,1,CT,18,2013,0.332491582
4315,0,DC,18,2013,0.932078009
4316,1,DC,18,2013,0.067921991
4317,0,DE,18,2013,0.90397351
4318,1,DE,18,2013,0.09602649
4319,0,FL,18,2013,0.685154155
4320,1,FL,18,2013,0.314845845
4321,0,GA,18,2013,0.628062361
4322,1,GA,18,2013,0.371937639
4323,0,HI,18,2013,0.602649007
4324,1,HI,18,2013,0.397350993
4325,0,IA,18,2013,0.320916905
4326,1,IA,18,2013,0.679083095
4327,0,ID,18,2013,0.544303797
4328,1,ID,18,2013,0.455696203
4329,0,IL,18,2013,0.700404858
4330,1,IL,18,2013,0.299595142
4331,0,IN,18,2013,0.650543478
4332,1,IN,18,2013,0.349456522
4333,0,KS,18,2013,0.561936937
4334,1,KS,18,2013,0.438063063
4335,0,KY,18,2013,0.542857143
4336,1,KY,18,2013,0.457142857
4337,0,LA,18,2013,0.776994031
4338,1,LA,18,2013,0.223005969
4339,0,MA,18,2013,0.670801339
4340,1,MA,18,2013,0.329198661
4341,0,MD,18,2013,0.664281067
4342,1,MD,18,2013,0.335718933
4343,0,ME,18,2013,0.230232558
4344,1,ME,18,2013,0.769767442
4345,0,MI,18,2013,0.705970522
4346,1,MI,18,2013,0.294029478
4347,0,MN,18,2013,0.674115456
4348,1,MN,18,2013,0.325884544
4349,0,MO,18,2013,0.436648905
4350,1,MO,18,2013,0.563351095
4351,0,MS,18,2013,0.635890767
4352,1,MS,18,2013,0.364109233
4353,0,MT,18,2013,0.282828283
4354,1,MT,18,2013,0.717171717
4355,0,NC,18,2013,0.778656126
4356,1,NC,18,2013,0.221343874
4357,0,ND,18,2013,0.445512821
4358,1,ND,18,2013,0.554487179
4359,0,NE,18,2013,0.547272727
4360,1,NE,18,2013,0.452727273
4361,0,NH,18,2013,0.792079208
4362,1,NH,18,2013,0.207920792
4363,0,NJ,18,2013,0.694830461
4364,1,NJ,18,2013,0.305169539
4365,0,NM,18,2013,0.610526316
4366,1,NM,18,2013,0.389473684
4367,0,NV,18,2013,0.296520424
4368,1,NV,18,2013,0.703479576
4369,0,NY,18,2013,0.673703315
4370,1,NY,18,2013,0.326296685
4371,0,OH,18,2013,0.661840491
4372,1,OH,18,2013,0.338159509
4373,0,OK,18,2013,0.552238806
4374,1,OK,18,2013,0.447761194
4375,0,OR,18,2013,0.543478261
4376,1,OR,18,2013,0.456521739
4377,0,PA,18,2013,0.489603303
4378,1,PA,18,2013,0.510396697
4379,0,PR,18,2013,0.8885918
4380,1,PR,18,2013,0.1114082
4381,0,RI,18,2013,0.7
4382,1,RI,18,2013,0.3
4383,0,SC,18,2013,0.665365854
4384,1,SC,18,2013,0.334634146
4385,0,SD,18,2013,0.502242152
4386,1,SD,18,2013,0.497757848
4387,0,TN,18,2013,0.516990291
4388,1,TN,18,2013,0.483009709
4389,0,TX,18,2013,0.641590721
4390,1,TX,18,2013,0.358409279
4391,0,UT,18,2013,0.623728814
4392,1,UT,18,2013,0.376271186
4393,0,VA,18,2013,0.695916301
4394,1,VA,18,2013,0.304083699
4395,0,VT,18,2013,0.890489914
4396,1,VT,18,2013,0.109510086
4397,0,WA,18,2013,0.608108108
4398,1,WA,18,2013,0.391891892
4399,0,WI,18,2013,0.633782825
4400,1,WI,18,2013,0.366217175
4401,0,WV,18,2013,0.445221445
4402,1,WV,18,2013,0.554778555
4403,0,WY,18,2013,0.661016949
4404,1,WY,18,2013,0.338983051
4405,0,AK,19,2013,0
4406,0,AL,19,2013,1
4407,0,AZ,19,2013,0
4408,0,CA,19,2013,0.741258741
4409,1,CA,19,2013,0.258741259
4410,0,CO,19,2013,0.763636364
4411,1,CO,19,2013,0.236363636
4412,1,DC,19,2013,1
4413,0,FL,19,2013,1
4414,1,FL,19,2013,0
4415,0,GA,19,2013,1
4416,0,IA,19,2013,0.633333333
4417,1,IA,19,2013,0.366666667
4418,0,ID,19,2013,1
4419,0,IL,19,2013,0.952830189
4420,1,IL,19,2013,0.047169811
4421,0,IN,19,2013,0.571428571
4422,1,IN,19,2013,0.428571429
4423,0,KS,19,2013,0
4424,0,KY,19,2013,1
4425,0,LA,19,2013,1
4426,0,MA,19,2013,0.648648649
4427,1,MA,19,2013,0.351351351
4428,0,MD,19,2013,1
4429,1,MI,19,2013,1
4430,0,MN,19,2013,0.096774194
4431,1,MN,19,2013,0.903225806
4432,0,MO,19,2013,0.777777778
4433,1,MO,19,2013,0.222222222
4434,0,NC,19,2013,1
4435,0,NH,19,2013,1
4436,0,NY,19,2013,0.612068966
4437,1,NY,19,2013,0.387931034
4438,0,OH,19,2013,0.325581395
4439,1,OH,19,2013,0.674418605
4440,0,OR,19,2013,0.15
4441,1,OR,19,2013,0.85
4442,0,PA,19,2013,0.5
4443,1,PA,19,2013,0.5
4444,0,PR,19,2013,1
4445,1,PR,19,2013,0
4446,0,SC,19,2013,1
4447,0,SD,19,2013,0
4448,0,TN,19,2013,1
4449,0,TX,19,2013,0.073170732
4450,1,TX,19,2013,0.926829268
4451,0,UT,19,2013,1
4452,0,VA,19,2013,0.29787234
4453,1,VA,19,2013,0.70212766
4454,0,AK,1,2014,0.68128655
4455,1,AK,1,2014,0.31871345
4456,0,AL,1,2014,0.632029995
4457,1,AL,1,2014,0.367970005
4458,0,AR,1,2014,0.781425412
4459,1,AR,1,2014,0.218574588
4460,0,AZ,1,2014,0.779052475
4461,1,AZ,1,2014,0.220947525
4462,0,CA,1,2014,0.810818351
4463,1,CA,1,2014,0.188887167
4464,0,CO,1,2014,0.70822674
4465,1,CO,1,2014,0.29177326
4466,0,CT,1,2014,0.775030902
4467,1,CT,1,2014,0.224969098
4468,0,DC,1,2014,0.524774775
4469,1,DC,1,2014,0.475225225
4470,0,DE,1,2014,0.990588235
4471,1,DE,1,2014,0.009411765
4472,0,FL,1,2014,0.768331493
4473,1,FL,1,2014,0.231668507
4474,0,GA,1,2014,0.804334136
4475,1,GA,1,2014,0.195665864
4476,0,HI,1,2014,0.783333333
4477,1,HI,1,2014,0.216666667
4478,0,IA,1,2014,0.754909662
4479,1,IA,1,2014,0.245090338
4480,0,ID,1,2014,0.864130435
4481,1,ID,1,2014,0.135869565
4482,0,IL,1,2014,0.830989524
4483,1,IL,1,2014,0.169010476
4484,0,IN,1,2014,0.79063302
4485,1,IN,1,2014,0.20936698
4486,0,KS,1,2014,0.895574416
4487,1,KS,1,2014,0.104425584
4488,0,KY,1,2014,0.586671237
4489,1,KY,1,2014,0.413328763
4490,0,LA,1,2014,0.834060239
4491,1,LA,1,2014,0.165939761
4492,0,MA,1,2014,0.815848844
4493,1,MA,1,2014,0.184151156
4494,0,MD,1,2014,0.838500209
4495,1,MD,1,2014,0.161499791
4496,0,ME,1,2014,0.779273217
4497,1,ME,1,2014,0.220726783
4498,0,MI,1,2014,0.82928475
4499,1,MI,1,2014,0.17071525
4500,0,MN,1,2014,0.8728
4501,1,MN,1,2014,0.1272
4502,0,MO,1,2014,0.738610904
4503,1,MO,1,2014,0.261389096
