"","CBSA","degType","year","Cbsatotal","stem_high_any","totalawards","share"
"10268",33300,"Bachelor's",2011,1139,1,274,0.240561896400351
"10269",33300,"Bachelor's",2012,1234,1,323,0.261750405186386
"10270",33300,"Bachelor's",2012,1234,0,911,0.738249594813614
"10271",33300,"Bachelor's",2013,1183,0,900,0.760777683854607
"10272",33300,"Bachelor's",2013,1183,1,283,0.239222316145393
"10273",33300,"Bachelor's",2014,1180,1,325,0.275423728813559
"10274",33300,"Bachelor's",2014,1180,0,855,0.724576271186441
"10275",33300,"Master's and Higher",2010,520,1,88,0.169230769230769
"10276",33300,"Master's and Higher",2010,520,0,432,0.830769230769231
"10277",33300,"Master's and Higher",2011,469,1,96,0.204690831556503
"10278",33300,"Master's and Higher",2011,469,0,373,0.795309168443497
"10279",33300,"Master's and Higher",2012,532,0,443,0.832706766917293
"10280",33300,"Master's and Higher",2012,532,1,89,0.167293233082707
"10281",33300,"Master's and Higher",2013,505,0,455,0.900990099009901
"10282",33300,"Master's and Higher",2013,505,1,50,0.099009900990099
"10283",33300,"Master's and Higher",2014,432,1,62,0.143518518518519
"10284",33300,"Master's and Higher",2014,432,0,370,0.856481481481482
"10285",33340,"Associate's and below",2010,7465,0,5515,0.738780977896852
"10286",33340,"Associate's and below",2010,7465,1,1950,0.261219022103148
"10287",33340,"Associate's and below",2011,8738,1,2291,0.262188143739986
"10288",33340,"Associate's and below",2011,8738,0,6447,0.737811856260014
"10289",33340,"Associate's and below",2012,8740,1,2585,0.295766590389016
"10290",33340,"Associate's and below",2012,8740,0,6155,0.704233409610984
"10291",33340,"Associate's and below",2013,7471,1,2325,0.311203319502075
"10292",33340,"Associate's and below",2013,7471,0,5146,0.688796680497925
"10293",33340,"Associate's and below",2014,6511,1,1980,0.30410075257257
"10294",33340,"Associate's and below",2014,6511,0,4531,0.69589924742743
"10295",33340,"Bachelor's",2010,9904,1,3375,0.34077140549273
"10296",33340,"Bachelor's",2010,9904,0,6529,0.65922859450727
"10297",33340,"Bachelor's",2011,10214,0,6647,0.650773448208341
"10298",33340,"Bachelor's",2011,10214,1,3567,0.349226551791659
"10299",33340,"Bachelor's",2012,10523,1,3914,0.371947163356457
"10300",33340,"Bachelor's",2012,10523,0,6609,0.628052836643543
"10301",33340,"Bachelor's",2013,10585,1,4066,0.384128483703354
"10302",33340,"Bachelor's",2013,10585,0,6519,0.615871516296646
"10303",33340,"Bachelor's",2014,10743,0,6514,0.606348319836172
"10304",33340,"Bachelor's",2014,10743,1,4229,0.393651680163828
"10305",33340,"Master's and Higher",2010,4752,1,1070,0.22516835016835
"10306",33340,"Master's and Higher",2010,4752,0,3682,0.77483164983165
"10307",33340,"Master's and Higher",2011,4857,1,1089,0.224212476837554
"10308",33340,"Master's and Higher",2011,4857,0,3768,0.775787523162446
"10309",33340,"Master's and Higher",2012,5234,0,3920,0.748949178448605
"10310",33340,"Master's and Higher",2012,5234,1,1314,0.251050821551395
"10311",33340,"Master's and Higher",2013,5201,0,3807,0.731974620265334
"10312",33340,"Master's and Higher",2013,5201,1,1394,0.268025379734666
"10313",33340,"Master's and Higher",2014,4943,0,3474,0.702812057454987
"10314",33340,"Master's and Higher",2014,4943,1,1469,0.297187942545013
"10315",33380,"Associate's and below",2010,1989,0,1322,0.664655605832076
"10316",33380,"Associate's and below",2010,1989,1,667,0.335344394167924
"10317",33380,"Associate's and below",2011,2231,1,809,0.362617660242044
"10318",33380,"Associate's and below",2011,2231,0,1422,0.637382339757956
"10319",33460,"Associate's and below",2010,17820,1,3973,0.222951739618406
"10320",33460,"Associate's and below",2010,17820,0,13847,0.777048260381594
"10321",33460,"Associate's and below",2011,18736,1,4321,0.230625533731853
"10322",33460,"Associate's and below",2011,18736,0,14415,0.769374466268147
"10323",33460,"Associate's and below",2012,19480,0,14812,0.760369609856263
"10324",33460,"Associate's and below",2012,19480,1,4668,0.239630390143737
"10325",33460,"Associate's and below",2013,19500,1,4395,0.225384615384615
"10326",33460,"Associate's and below",2013,19500,0,15105,0.774615384615385
"10327",33460,"Associate's and below",2014,18614,1,4373,0.234930697324594
"10328",33460,"Associate's and below",2014,18614,0,14241,0.765069302675406
"10329",33460,"Bachelor's",2010,19907,1,6442,0.323604762143969
"10330",33460,"Bachelor's",2010,19907,0,13465,0.676395237856031
"10331",33460,"Bachelor's",2011,20799,1,6676,0.320976970046637
"10332",33460,"Bachelor's",2011,20799,0,14123,0.679023029953363
"10333",33460,"Bachelor's",2012,22348,1,7400,0.33112582781457
"10334",33460,"Bachelor's",2012,22348,0,14948,0.66887417218543
"10335",33460,"Bachelor's",2013,23528,0,15474,0.657684461067664
"10336",33460,"Bachelor's",2013,23528,1,8054,0.342315538932336
"10337",33460,"Bachelor's",2014,23373,0,15240,0.652034398665126
"10338",33460,"Bachelor's",2014,23373,1,8133,0.347965601334874
"10339",33460,"Master's and Higher",2010,22452,1,5412,0.241047568145377
"10340",33460,"Master's and Higher",2010,22452,0,17040,0.758952431854623
"10341",33460,"Master's and Higher",2011,23471,0,18705,0.796940905798645
"10342",33460,"Master's and Higher",2011,23471,1,4766,0.203059094201355
"10343",33460,"Master's and Higher",2012,24158,0,18476,0.764798410464442
"10344",33460,"Master's and Higher",2012,24158,1,5682,0.235201589535558
"10345",33460,"Master's and Higher",2013,24338,0,18273,0.750801216205111
"10346",33460,"Master's and Higher",2013,24338,1,6065,0.249198783794889
"10347",33460,"Master's and Higher",2014,24576,1,6130,0.249430338541667
"10348",33460,"Master's and Higher",2014,24576,0,18446,0.750569661458333
"10349",33500,"Associate's and below",2010,49,0,29,0.591836734693878
"10350",33500,"Associate's and below",2010,49,1,20,0.408163265306122
"10351",33500,"Associate's and below",2011,88,1,53,0.602272727272727
"10352",33500,"Associate's and below",2011,88,0,35,0.397727272727273
"10353",33500,"Associate's and below",2012,50,0,42,0.84
"10354",33500,"Associate's and below",2012,50,1,8,0.16
"10355",33500,"Associate's and below",2013,43,1,4,0.0930232558139535
"10356",33500,"Associate's and below",2013,43,0,39,0.906976744186046
"10357",33500,"Associate's and below",2014,38,0,33,0.868421052631579
"10358",33500,"Associate's and below",2014,38,1,5,0.131578947368421
"10359",33500,"Bachelor's",2010,513,1,95,0.185185185185185
"10360",33500,"Bachelor's",2010,513,0,418,0.814814814814815
"10361",33500,"Bachelor's",2011,662,1,124,0.187311178247734
"10362",33500,"Bachelor's",2011,662,0,538,0.812688821752266
"10363",33500,"Bachelor's",2012,649,1,145,0.223420647149461
"10364",33500,"Bachelor's",2012,649,0,504,0.776579352850539
"10365",33500,"Bachelor's",2013,704,0,542,0.769886363636364
"10366",33500,"Bachelor's",2013,704,1,162,0.230113636363636
"10367",33500,"Bachelor's",2014,654,1,139,0.212538226299694
"10368",33500,"Bachelor's",2014,654,0,515,0.787461773700306
"10369",33500,"Master's and Higher",2010,107,0,96,0.897196261682243
"10370",33500,"Master's and Higher",2010,107,1,11,0.102803738317757
"10371",33500,"Master's and Higher",2011,163,0,140,0.858895705521472
"10372",33500,"Master's and Higher",2011,163,1,23,0.141104294478528
"10373",33500,"Master's and Higher",2012,180,1,25,0.138888888888889
"10374",33500,"Master's and Higher",2012,180,0,155,0.861111111111111
"10375",33500,"Master's and Higher",2013,150,0,121,0.806666666666667
"10376",33500,"Master's and Higher",2013,150,1,29,0.193333333333333
"10377",33500,"Master's and Higher",2014,126,1,33,0.261904761904762
"10378",33500,"Master's and Higher",2014,126,0,93,0.738095238095238
"10379",33540,"Associate's and below",2010,366,0,250,0.683060109289617
"10380",33540,"Associate's and below",2010,366,1,116,0.316939890710383
"10381",33540,"Associate's and below",2011,424,1,147,0.346698113207547
"10382",33540,"Associate's and below",2011,424,0,277,0.653301886792453
"10383",33540,"Associate's and below",2012,521,0,355,0.681381957773513
"10384",33540,"Associate's and below",2012,521,1,166,0.318618042226488
"10385",33540,"Associate's and below",2013,572,0,371,0.648601398601399
"10386",33540,"Associate's and below",2013,572,1,201,0.351398601398601
"10387",33540,"Associate's and below",2014,577,1,181,0.31369150779896
"10388",33540,"Associate's and below",2014,577,0,396,0.68630849220104
"10389",33540,"Bachelor's",2010,1915,1,324,0.169190600522193
"10390",33540,"Bachelor's",2010,1915,0,1591,0.830809399477807
"10391",33540,"Bachelor's",2011,2081,0,1752,0.841902931283037
"10392",33540,"Bachelor's",2011,2081,1,329,0.158097068716963
"10393",33540,"Bachelor's",2012,1906,1,332,0.174186778593914
"10394",33540,"Bachelor's",2012,1906,0,1574,0.825813221406086
"10395",33540,"Bachelor's",2013,1941,0,1513,0.779495105615662
"10396",33540,"Bachelor's",2013,1941,1,428,0.220504894384338
"10397",33540,"Bachelor's",2014,1977,1,416,0.210419828022256
"10398",33540,"Bachelor's",2014,1977,0,1561,0.789580171977744
"10399",33540,"Master's and Higher",2010,729,1,327,0.448559670781893
"10400",33540,"Master's and Higher",2010,729,0,402,0.551440329218107
"10401",33540,"Master's and Higher",2011,775,0,433,0.558709677419355
"10402",33540,"Master's and Higher",2011,775,1,342,0.441290322580645
"10403",33540,"Master's and Higher",2012,788,0,447,0.567258883248731
"10404",33540,"Master's and Higher",2012,788,1,341,0.432741116751269
"10405",33540,"Master's and Higher",2013,845,0,466,0.551479289940828
"10406",33540,"Master's and Higher",2013,845,1,379,0.448520710059172
"10407",33540,"Master's and Higher",2014,799,1,361,0.451814768460576
"10408",33540,"Master's and Higher",2014,799,0,438,0.548185231539424
"10409",33580,"Associate's and below",2010,461,0,168,0.364425162689805
"10410",33580,"Associate's and below",2010,461,1,293,0.635574837310195
"10411",33580,"Associate's and below",2011,562,1,440,0.782918149466192
"10412",33580,"Associate's and below",2011,562,0,122,0.217081850533808
"10413",33580,"Associate's and below",2012,508,1,342,0.673228346456693
"10414",33580,"Associate's and below",2012,508,0,166,0.326771653543307
"10415",33580,"Associate's and below",2013,471,0,169,0.358811040339703
"10416",33580,"Associate's and below",2013,471,1,302,0.641188959660297
"10417",33580,"Associate's and below",2014,532,1,334,0.62781954887218
"10418",33580,"Associate's and below",2014,532,0,198,0.37218045112782
"10419",33580,"Bachelor's",2010,102,1,28,0.274509803921569
"10420",33580,"Bachelor's",2010,102,0,74,0.725490196078431
"10421",33580,"Bachelor's",2011,152,0,103,0.677631578947368
"10422",33580,"Bachelor's",2011,152,1,49,0.322368421052632
"10423",33580,"Bachelor's",2012,103,1,36,0.349514563106796
"10424",33580,"Bachelor's",2012,103,0,67,0.650485436893204
"10425",33580,"Bachelor's",2013,124,1,37,0.298387096774194
"10426",33580,"Bachelor's",2013,124,0,87,0.701612903225806
"10427",33580,"Bachelor's",2014,131,0,90,0.687022900763359
"10428",33580,"Bachelor's",2014,131,1,41,0.312977099236641
"10429",33580,"Master's and Higher",2010,12,1,3,0.25
"10430",33580,"Master's and Higher",2010,12,0,9,0.75
"10431",33580,"Master's and Higher",2011,21,1,4,0.19047619047619
"10432",33580,"Master's and Higher",2011,21,0,17,0.80952380952381
"10433",33580,"Master's and Higher",2012,12,0,7,0.583333333333333
"10434",33580,"Master's and Higher",2012,12,1,5,0.416666666666667
"10435",33580,"Master's and Higher",2013,16,0,12,0.75
"10436",33580,"Master's and Higher",2013,16,1,4,0.25
"10437",33580,"Master's and Higher",2014,37,0,10,0.27027027027027
"10438",33580,"Master's and Higher",2014,37,1,27,0.72972972972973
"10439",33620,"Associate's and below",2010,625,1,96,0.1536
"10440",33620,"Associate's and below",2010,625,0,529,0.8464
"10441",33620,"Associate's and below",2011,736,1,134,0.182065217391304
"10442",33620,"Associate's and below",2011,736,0,602,0.817934782608696
"10443",33620,"Associate's and below",2012,799,0,659,0.824780976220275
"10444",33620,"Associate's and below",2012,799,1,140,0.175219023779725
"10445",33620,"Associate's and below",2013,774,1,129,0.166666666666667
"10446",33620,"Associate's and below",2013,774,0,645,0.833333333333333
"10447",33620,"Associate's and below",2014,866,1,136,0.157043879907621
"10448",33620,"Associate's and below",2014,866,0,730,0.842956120092379
"10449",33620,"Bachelor's",2010,73,0,73,1
"10450",33620,"Bachelor's",2011,61,0,61,1
"10451",33620,"Bachelor's",2012,57,0,57,1
"10452",33620,"Bachelor's",2013,57,0,57,1
"10453",33620,"Bachelor's",2014,48,0,48,1
"10454",33660,"Associate's and below",2010,1479,1,394,0.266396213657877
"10455",33660,"Associate's and below",2010,1479,0,1085,0.733603786342123
"10456",33660,"Associate's and below",2011,1729,1,457,0.264314632735685
"10457",33660,"Associate's and below",2011,1729,0,1272,0.735685367264315
"10458",33660,"Associate's and below",2012,2053,0,1485,0.723331709693132
"10459",33660,"Associate's and below",2012,2053,1,568,0.276668290306868
"10460",33660,"Associate's and below",2013,1731,1,541,0.312536106296938
"10461",33660,"Associate's and below",2013,1731,0,1190,0.687463893703062
"10462",33660,"Associate's and below",2014,1769,0,1225,0.69248162803844
"10463",33660,"Associate's and below",2014,1769,1,544,0.30751837196156
"10464",33660,"Bachelor's",2010,2208,0,1438,0.651268115942029
"10465",33660,"Bachelor's",2010,2208,1,770,0.348731884057971
"10466",33660,"Bachelor's",2011,2363,1,885,0.374523910283538
"10467",33660,"Bachelor's",2011,2363,0,1478,0.625476089716462
"10468",33660,"Bachelor's",2012,2328,0,1476,0.634020618556701
"10469",33660,"Bachelor's",2012,2328,1,852,0.365979381443299
"10470",33660,"Bachelor's",2013,2415,0,1484,0.614492753623188
"10471",33660,"Bachelor's",2013,2415,1,931,0.385507246376812
"10472",33660,"Bachelor's",2014,2472,1,1001,0.404935275080906
"10473",33660,"Bachelor's",2014,2472,0,1471,0.595064724919094
"10474",33660,"Master's and Higher",2010,1020,1,512,0.501960784313725
"10475",33660,"Master's and Higher",2010,1020,0,508,0.498039215686275
"10476",33660,"Master's and Higher",2011,1042,0,463,0.444337811900192
"10477",33660,"Master's and Higher",2011,1042,1,579,0.555662188099808
"10478",33660,"Master's and Higher",2012,1044,0,525,0.502873563218391
"10479",33660,"Master's and Higher",2012,1044,1,519,0.497126436781609
"10480",33660,"Master's and Higher",2013,1037,1,555,0.53519768563163
"10481",33660,"Master's and Higher",2013,1037,0,482,0.46480231436837
"10482",33660,"Master's and Higher",2014,1059,0,415,0.391879131255902
"10483",33660,"Master's and Higher",2014,1059,1,644,0.608120868744098
"10484",33700,"Associate's and below",2010,3087,1,464,0.150307742144477
"10485",33700,"Associate's and below",2010,3087,0,2623,0.849692257855523
"10486",33700,"Associate's and below",2011,3478,0,2932,0.843013225991949
"10487",33700,"Associate's and below",2011,3478,1,546,0.156986774008051
"10488",33700,"Associate's and below",2012,3293,0,2765,0.839659884603705
"10489",33700,"Associate's and below",2012,3293,1,528,0.160340115396295
"10490",33700,"Associate's and below",2013,3292,0,2847,0.864823815309842
"10491",33700,"Associate's and below",2013,3292,1,445,0.135176184690158
"10492",33700,"Associate's and below",2014,3187,0,2768,0.868528396611233
"10493",33700,"Associate's and below",2014,3187,1,419,0.131471603388767
"10494",33700,"Bachelor's",2010,1465,1,248,0.169283276450512
"10495",33700,"Bachelor's",2010,1465,0,1217,0.830716723549488
"10496",33700,"Bachelor's",2011,1480,1,259,0.175
"10497",33700,"Bachelor's",2011,1480,0,1221,0.825
"10498",33700,"Bachelor's",2012,1597,1,295,0.184721352536005
"10499",33700,"Bachelor's",2012,1597,0,1302,0.815278647463995
"10500",33700,"Bachelor's",2013,1663,0,1358,0.81659651232712
"10501",33700,"Bachelor's",2013,1663,1,305,0.18340348767288
"10502",33700,"Bachelor's",2014,1769,1,340,0.192198982475975
"10503",33700,"Bachelor's",2014,1769,0,1429,0.807801017524025
"10504",33700,"Master's and Higher",2010,249,0,249,1
"10505",33700,"Master's and Higher",2011,364,0,355,0.975274725274725
"10506",33700,"Master's and Higher",2011,364,1,9,0.0247252747252747
"10507",33700,"Master's and Higher",2012,331,1,18,0.054380664652568
"10508",33700,"Master's and Higher",2012,331,0,313,0.945619335347432
"10509",33700,"Master's and Higher",2013,324,1,21,0.0648148148148148
"10510",33700,"Master's and Higher",2013,324,0,303,0.935185185185185
"10511",33700,"Master's and Higher",2014,264,1,9,0.0340909090909091
"10512",33700,"Master's and Higher",2014,264,0,255,0.965909090909091
"10513",33740,"Associate's and below",2010,2389,0,1747,0.731268313101716
"10514",33740,"Associate's and below",2010,2389,1,642,0.268731686898284
"10515",33740,"Associate's and below",2011,2098,1,525,0.25023832221163
"10516",33740,"Associate's and below",2011,2098,0,1573,0.74976167778837
"10517",33740,"Associate's and below",2012,1368,0,960,0.701754385964912
"10518",33740,"Associate's and below",2012,1368,1,408,0.298245614035088
"10519",33740,"Associate's and below",2013,1118,0,760,0.679785330948122
"10520",33740,"Associate's and below",2013,1118,1,358,0.320214669051878
"10521",33740,"Associate's and below",2014,2498,1,810,0.324259407526021
"10522",33740,"Associate's and below",2014,2498,0,1688,0.675740592473979
"10523",33740,"Bachelor's",2010,1032,0,603,0.584302325581395
"10524",33740,"Bachelor's",2010,1032,1,429,0.415697674418605
